iea22_r050
 0.23480674  0.13656168
 0.22946118  0.13604909
 0.22411800  0.13551078
 0.21877920  0.13492802
 0.21344458  0.13430811
 0.20811311  0.13366168
 0.20279624  0.13290997
 0.19749067  0.13208199
 0.19218933  0.13122529
 0.18689837  0.13030432
 0.18161414  0.12934603
 0.17634352  0.12831960
 0.17109885  0.12716879
 0.16586127  0.12598517
 0.16063274  0.12475989
 0.15541920  0.12347118
 0.15022663  0.12210636
 0.14506487  0.12063035
 0.13992106  0.11909031
 0.13478776  0.11751428
 0.12967239  0.11587905
 0.12460330  0.11411374
 0.11955792  0.11228143
 0.11453914  0.11037352
 0.10954008  0.10841348
 0.10456867  0.10638736
 0.09966742  0.10420095
 0.09478829  0.10196387
 0.08993130  0.09967606
 0.08511879  0.09729469
 0.08038496  0.09477126
 0.07568365  0.09218315
 0.07102967  0.08950744
 0.06641158  0.08677124
 0.06190345  0.08386523
 0.05744978  0.08087233
 0.05303143  0.07782519
 0.04871872  0.07463360
 0.04451939  0.07129811
 0.04036543  0.06790244
 0.03632464  0.06436700
 0.03245269  0.06066068
 0.02864099  0.05688713
 0.02490746  0.05303224
 0.02136418  0.04901862
 0.01795129  0.04488668
 0.01473694  0.04059000
 0.01178194  0.03612805
 0.00901130  0.03153869
 0.00653859  0.02678030
 0.00443881  0.02186102
 0.00265105  0.01680084
 0.00141352  0.01159141
 0.00053617  0.00630661
 0.00010899  0.00095307
 0.00042933 -0.00438999
 0.00112038 -0.00970488
 0.00273537 -0.01482066
 0.00471860 -0.01979212
 0.00703078 -0.02462706
 0.00983814 -0.02919564
 0.01277423 -0.03367188
 0.01604762 -0.03791899
 0.01950180 -0.04201799
 0.02303100 -0.04604836
 0.02681479 -0.04985294
 0.03068122 -0.05356876
 0.03460185 -0.05722522
 0.03870844 -0.06067768
 0.04286792 -0.06406695
 0.04707752 -0.06739127
 0.05136892 -0.07060971
 0.05573375 -0.07373518
 0.06014622 -0.07679100
 0.06460721 -0.07977110
 0.06914227 -0.08264265
 0.07374384 -0.08540874
 0.07837868 -0.08811575
 0.08303722 -0.09078046
 0.08777941 -0.09329651
 0.09255952 -0.09574186
 0.09736389 -0.09813837
 0.10220315 -0.10046020
 0.10708059 -0.10270197
 0.11200754 -0.10483842
 0.11696137 -0.10690968
 0.12192992 -0.10894397
 0.12692497 -0.11090958
 0.13197491 -0.11273620
 0.13703846 -0.11452523
 0.14212823 -0.11623641
 0.14723068 -0.11790711
 0.15235158 -0.11951999
 0.15751771 -0.12098747
 0.16269272 -0.12242236
 0.16788068 -0.12380926
 0.17308293 -0.12513887
 0.17829806 -0.12641566
 0.18354590 -0.12755738
 0.18880298 -0.12865481
 0.19406611 -0.12972276
 0.19934240 -0.13072132
 0.20462460 -0.13168536
 0.20992845 -0.13252886
 0.21524257 -0.13330532
 0.22056046 -0.13405475
 0.22588375 -0.13476436
 0.23121326 -0.13542200
 0.23655134 -0.13600488
 0.24189942 -0.13649568
 0.24725063 -0.13695056
 0.25260392 -0.13738071
 0.25796171 -0.13774784
 0.26332104 -0.13808749
 0.26868587 -0.13832737
 0.27405345 -0.13850461
 0.27942180 -0.13865603
 0.28479125 -0.13876606
 0.29016121 -0.13883307
 0.29553132 -0.13887585
 0.30090102 -0.13879538
 0.30627021 -0.13868158
 0.31163903 -0.13854556
 0.31700620 -0.13835379
